country,year,isic,value_added,gross_output
275,2014,25,72344300,165424000
275,2015,25,43333000,125393900
275,2016,25,56931800,164812900
275,2017,25,55620918,161018003
275,2010,26,166840108,385767931
275,2011,26,289586800,660847300
275,2012,26,312974800,833952100
275,2013,26,197925957,654643949
275,2014,26,241518000,635586100
275,2015,26,272292200,853399600
275,2016,26,403466800,937996300
275,2017,26,394176780,916398477
275,2010,27,6654556,15245893
275,2011,27,1386000,4436400
275,2012,27,6073000,24126300
275,2013,27,550998,1446344
275,2014,27,3194300,7879900
275,2015,27,2231400,7301200
275,2016,27,3811900,12215400
275,2017,27,3724129,11934134
275,2010,28,122705999,270630301
275,2011,28,89316400,216355700
275,2012,28,155414500,354158300
275,2013,28,128047186,325776147
275,2014,28,169005100,364148200
275,2015,28,132356800,358711600
275,2016,28,155717800,389445000
275,2017,28,152132322,380477839
275,2010,29,6632602,15850027
275,2011,29,23048100,32998300
275,2012,29,14051800,24452200
275,2013,29,13985871,28440371
275,2014,29,16132700,29934100
275,2015,29,15811600,34132800
275,2016,29,20133200,39225400
275,2017,29,19669623,38322216
275,2010,30,98853.44935827244,286280.4559698087
275,2011,30,3950.084008427279,24993.45013053408
275,2012,30,753516.5670770109,1955989.210962509
275,2013,30,921669.0157132464,2399437.754900803
275,2014,30,1418768.761466876,3914660.859846523
275,2015,30,745341.0965033816,1479657.200951991
275,2016,30,1201785.104396156,3209236.059446474
275,2017,30,1067045.726045271,2541591.198449452
275,2010,31,4056498,9425518
275,2011,31,10356400,16634500
275,2012,31,4792000,9521000
275,2013,31,2839505,5679507
275,2014,31,5332100,11504000
275,2015,31,5741600,14607800
275,2016,31,6186600,15083900
275,2017,31,6044151,14736586
275,2010,32,766998.9276664414,1125502.049826831
275,2011,32,6622.712352869527,34040.31721476319
275,2012,32,1563359.592549836,2645246.274929185
275,2013,32,2074861.758475486,3555515.637503018
275,2014,32,3055383.187073101,5431476.886051648
275,2015,32,2390696.33472141,5157771.239876354
275,2016,32,4048513.767591045,7285979.060357722
275,2017,32,3967839.138875264,6921156.750299919
275,2010,33,392317.6229752861,692012.4376680906
275,2011,33,6027.202712898314,50866.23494334943
275,2012,33,1780223.893834409,5977764.685710979
275,2013,33,1895603.130283598,6059951.054878823
275,2014,33,2092248.263666305,5632562.574874049
275,2015,33,1399562.714240997,5462872.010138579
275,2016,33,1990901.128012799,8081784.880195805
275,2017,33,2039583.27254311,8686508.564672798
275,2010,34,4224082,5516641
275,2011,34,671300,1740300
275,2012,34,1875800,3835000
275,2013,34,229580.8187732196,796931.3478667059
275,2014,34,11283703.26725154,17635421.74542394
275,2015,34,2683100,7295100
275,2016,34,6775100,18681100
275,2017,34,6619100,18250959
275,2010,35,37829,76749
275,2011,35,0,0
275,2012,35,37700,65500
275,2013,35,106063.5784565974,281528.5321874957
275,2014,35,4703695.797913159,5971278.254576054
275,2015,35,24900,76700
275,2016,35,40700,72000
275,2017,35,39763,70342
275,2010,36,120039377,255997793
275,2011,36,67844400,203490300
275,2012,36,173483500,349601800
275,2013,36,132740803,350077465
275,2014,36,127739800,345385600
275,2015,36,195696800,473866100
275,2016,36,191808200,434182600
275,2017,36,187391723,424185334
275,2010,37,0,0
275,2011,37,0,0
275,2012,37,0,0
275,2013,37,18787.60921035969,81220.11994579849
275,2014,37,0,0
275,2015,37,0,0
275,2016,37,0,0
275,2017,37,0,0
276,2010,15,45591983291,205425499274
276,2011,15,47913754716,231427880169
276,2012,15,44374875329,220505226214
276,2013,15,47474305155,234782569775
276,2014,15,48393921736,232815417266
276,2015,15,42593707821,191222409192
276,2016,15,45692700815,195741419027
276,2017,15,46232020097,199677141673
276,2010,16,1343760936,19309179989
276,2011,16,2045999609,20851596493
276,2012,16,2054750455,17961593422
276,2013,16,1982184405,18181021796
276,2014,16,2051262289,18711714934
276,2015,16,1849036000,16695336042
276,2016,16,1975697817,15640544458
276,2017,16,1999017338,16070709738
276,2010,17,4779185347,15325444697
276,2011,17,5359384517,17678475313
276,2012,17,4705933873,14923923601
276,2013,17,4912641288,15459949101
276,2014,17,5137244054,15962459274
276,2015,17,4303289933,13476824387
276,2016,17,4496618049,13500362049
276,2017,17,4549692452,13872032473
276,2010,18,2876914556,9764583826
276,2011,18,3404716657,11696450836
276,2012,18,2940662463,10130747757
276,2013,18,3019017298,10132521688
276,2014,18,3428411592,11121872911
276,2015,18,2420316382,8178590581
276,2016,18,2441166439,8556416295
276,2017,18,2469979972,8603589831
276,2010,19,953320647,3088955028
276,2011,19,1103349545,3676209938
276,2012,19,939233760,3101270151
276,2013,19,934995150,3267437423
276,2014,19,983905367,3601682763
276,2015,19,763925151,2867492034
276,2016,19,852953675,2877875249
276,2017,19,863021243,2919888278
276,2010,20,7913965263,28242951372
276,2011,20,8606599238,31236315866
276,2012,20,7380501706,29090293361
276,2013,20,7819729964,31077367752
276,2014,20,8074365924,32050691306
276,2015,20,7298102611,27855209554
276,2016,20,7288766259,26618328263
276,2017,20,7374796897,27221750806
276,2010,21,12355952036,48782259045
276,2011,21,13059894204,54416385816
276,2012,21,12385165252,48444548671
276,2013,21,12757066714,49470162924
276,2014,21,13413273436,49147243222
276,2015,21,11472518774,41540094426
276,2016,21,11723550526,41876364542
276,2017,21,11861925731,43416191894
276,2010,22,10451429789,28341887425
276,2011,22,10751853955,30336899028
276,2012,22,9893048379,26999309247
276,2013,22,9738979419,26199647086
276,2014,22,9271875510,24914459908
276,2015,22,7589343643,19998026295
276,2016,22,7821710551,21008809636
276,2017,22,7914031627,20604305873
276,2010,23,7915157116,125122736890
276,2011,23,5217590827,150797871885
276,2012,23,4292336766,149121929669
276,2013,23,4725960789,145010154735
276,2014,23,3018318206,133601242937
276,2015,23,4517450556,90123984303
276,2016,23,5332094335,83860803578
276,2017,23,5395030017,79392083673
276,2010,24,68984631348,209788551514
276,2011,24,74152957554,237672496108
276,2012,24,65124231753,218255955694
276,2013,24,68000384465,233634322857
276,2014,24,71588273246,234379767954
276,2015,24,61604665808,197895880336
276,2016,24,65947337406,195298301502
276,2017,24,66725725859,193793639747
276,2010,25,29017077418,85795150248
276,2011,25,32570426589,100959887677
276,2012,25,29425898182,92033475220
276,2013,25,31572218338,96710260549
276,2014,25,32741388133,99205288840
276,2015,25,28540389681,85220462364
276,2016,25,30664852145,87624485294
276,2017,25,31026794988,91923458794
276,2010,26,17665966411,50500829008
276,2011,26,19933412842,60435113096
276,2012,26,18321482627,54645932723
276,2013,26,19474771740,57750354466
276,2014,26,20914357781,59750495576
276,2015,26,16926243951,48303295994
276,2016,26,18456476553,50114875600
276,2017,26,18674321713,51463212949
276,2010,27,23577138821,119979603865
276,2011,27,27916952296,154394149106
276,2012,27,24572848295,135783009454
276,2013,27,24533332271,129310946460
276,2014,27,25245212959,127171893471
276,2015,27,21401106183,107283906665
276,2016,27,21604915306,100249549589
276,2017,27,21859922062,113889502816
276,2010,28,55743562884,142719970333
276,2011,28,65397615312,172921434396
276,2012,28,59363944169,155328573624
276,2013,28,63571569881,162634846613
276,2014,28,65686035950,165336039568
276,2015,28,54976992411,137133657935
276,2016,28,58628926494,142523467709
276,2017,28,59320934407,150938415253
276,2010,29,109268325636,303113597534
276,2011,29,127425542565,363353422946
276,2012,29,118233082399,337898655391
276,2013,29,124421538044,352287757715
276,2014,29,130682962231,363289547266
276,2015,29,110374653616,306476511290
276,2016,29,114124344044,315379391078
276,2017,29,115471374492,330718602066
276,2010,30,2392920135.102291,11270542974.9762
276,2011,30,8160076168.422078,21543173941.20068
276,2012,30,5409678900.908704,15181227511.32884
276,2013,30,6034097016.396726,17373010460.49148
276,2014,30,7397103189.644531,23123137268.32484
276,2015,30,5392980388.982581,10372598478.53122
276,2016,30,5840196628.984585,15536636563.96581
276,2017,30,5370274441.74156,13428763580.11527
276,2010,31,48515785898,124869647670
276,2011,31,52960497165,146072382120
276,2012,31,47393913403,131575088026
276,2013,31,49355313338,132380413698
276,2014,31,52620895253,135998256089
276,2015,31,41147263856,110966337473
276,2016,31,42454441234,112418542291
276,2017,31,42955538748,116699512034
276,2010,32,18566546635.74774,44309763228.59729
276,2011,32,13681186811.63995,29341146217.95997
276,2012,32,11223739160.98082,20530831815.49553
276,2013,32,13583962282.34262,25743535224.70711
276,2014,32,15929998835.97478,32082673340.65557
276,2015,32,17298091450.54516,36156678777.30917
276,2016,32,19674163351.99381,35273070156.44328
276,2017,32,19969514516.88739,36568657366.06184
276,2010,33,9496732238.149967,27243759590.69584
276,2011,33,12450984109.41198,43844292860.54475
276,2012,33,12780660781.92185,46395862101.05375
276,2013,33,12410369663.84825,43876776070.32928
276,2014,33,10908455785.77083,33270447237.75845
276,2015,33,10126657857.00263,38295476725.49915
276,2016,33,9674985997.021608,39125745861.59091
276,2017,33,10264903980.2041,45896078772.54276
276,2010,34,88523728305,373157104875
276,2011,34,106623576850,447971446643
276,2012,34,98482837543,417742644489
276,2013,34,104014422503,421132606130
276,2014,34,118581958866,456822543454
276,2015,34,105152167769,411232516949
276,2016,34,116852448334,424779564674
276,2017,34,118231679102,394995137464
276,2010,35,12344827647,42837712177
276,2011,35,13276338374,46016499807
276,2012,35,13187561262,45519942898
276,2013,35,14053739244,50423086709
276,2014,35,15693396728,53892968156
276,2015,35,13495013515,47786137310
276,2016,35,14235621408,49968638867
276,2017,35,14403647044,47770614505
276,2010,36,25378222748,60882065597
276,2011,36,29440540755,69544939564
276,2012,36,26620146491,64017968507
276,2013,36,27021651599,64508690437
276,2014,36,27863388928,65113019329
276,2015,36,24031368951,57088321881
276,2016,36,24571725868,59494047434
276,2017,36,24861750431,61652676751
276,2010,37,0,0
276,2011,37,0,262144
276,2012,37,0,0
276,2013,37,0,0
276,2014,37,0,0
276,2015,37,0,262144
276,2016,37,0,0
276,2017,37,0,0
300,2010,15,5612513258,16795423177
300,2011,15,5333528054,16806583200
300,2012,15,4494830987,15564040913
300,2013,15,4049211526,15951877424
300,2014,15,4097350527,16632458770
300,2015,15,3500214604,13971024902
300,2016,15,3332946221,13775905126
300,2017,15,3630287177,14342960531
300,2010,16,1011041909.082579,3204620639.739255
300,2011,16,483027404.8471677,903327683.4078077
300,2012,16,222024072,475912694
300,2013,16,220006661,606512022
300,2014,16,283920921,664560691
300,2015,16,250649081,621853730
300,2016,16,284944727,681832035
300,2017,16,310365400,650892415
300,2010,17,427391761,1111324459
300,2011,17,368802591,1146999709
300,2012,17,310551022,886682894
300,2013,17,195177911,795715099
300,2014,17,217982281,759024076
300,2015,17,206175499,691946760
300,2016,17,207514096,685371668
300,2017,17,226026978,687516383
300,2010,18,647246207,1985841935
300,2011,18,490578357,1557228282
300,2012,18,422719435,1301950147
300,2013,18,346805936,1196427283
300,2014,18,316293205,1358442235
300,2015,18,191092201,944148495
300,2016,18,205744247,880496883
300,2017,18,224099235,920106784
300,2010,19,114827589,309517972
300,2011,19,76040343,188919232
300,2012,19,60516974,150842743
300,2013,19,46205382,135695115
300,2014,19,57049531,192243644
300,2015,19,49464374,165583666
300,2016,19,46790223,173112767
300,2017,19,50964503,159229751
300,2010,20,376533833,1030269751
300,2011,20,247443891,858129836
300,2012,20,154697328,557886881
300,2013,20,86435929,410271935
300,2014,20,55988146,420839812
300,2015,20,68651233,344365220
300,2016,20,77430630,355295992
300,2017,20,84338422,378410101
300,2010,21,454410010,1371044045
300,2011,21,383955088,1370672338
300,2012,21,329823964,1265074607
300,2013,21,336715097,1411521307
300,2014,21,382895232,1597121584
300,2015,21,335825393,1375464506
300,2016,21,337155075,1365655064
300,2017,21,367233572,1441857478
300,2010,22,591090581,1257143630
300,2011,22,462219627,1059560317
300,2012,22,360532146,845053427
300,2013,22,263556566,720830560
300,2014,22,354768470,865693464
300,2015,22,233791270,660671065
300,2016,22,221672827,632940110
300,2017,22,241448846,639060055
300,2010,23,1985576954,17127455979
300,2011,23,1952443508,20173071167
300,2012,23,1560849819,23155518070
300,2013,23,989698090,22795718807
300,2014,23,660049806,21869075825
300,2015,23,1864673950,13646401124
300,2016,23,2016514847,11436504118
300,2017,23,2196413476,13712351749
300,2010,24,953982859,2663152592
300,2011,24,1474654403,4079904950
300,2012,24,1265717076,3516922926
300,2013,24,1650249103,4672851317
300,2014,24,1474663998,4311617870
300,2015,24,1246701953,3920218121
300,2016,24,1247407470,3663796149
300,2017,24,1358691992,4031679114
300,2010,25,852134673,2418796296
300,2011,25,868972866,2492788611
300,2012,25,739309341,2187990687
300,2013,25,600537188,2297655608
300,2014,25,623166636,2158196958
300,2015,25,524699477,1825856614
300,2016,25,488034215,1782231828
300,2017,25,531573040,1887317682
300,2010,26,1503883874,3853015318
300,2011,26,1142412283,2623878335
300,2012,26,854946876,2037533437
300,2013,26,658692263,2200996006
300,2014,26,855212239,2259294130
300,2015,26,662889199,1902603978
300,2016,26,567566495,1981892240
300,2017,26,618200605,2066380606
300,2010,27,1314491189,6251945248
300,2011,27,1169380920,7490459933
300,2012,27,935636163,6009682466
300,2013,27,1084764306,5321452578
300,2014,27,708475570,4713352772
300,2015,27,598896035,3978333381
300,2016,27,255299853,1669846827
300,2017,27,278075830,1798743912
300,2010,28,2004516287,5253858912
300,2011,28,1798833677,4533366833
300,2012,28,1242589530,3843534579
300,2013,28,1187265919,3950029144
300,2014,28,1053293581,3779995911
300,2015,28,845108849,2900542277
300,2016,28,911358547,2679542166
300,2017,28,992663256,2823426268
300,2010,29,1107748537,2090603871
300,2011,29,1081524421,2123986021
300,2012,29,980606316,1840307195
300,2013,29,857455050,1806524221
300,2014,29,810899395,1840046414
300,2015,29,672648973,1555022438
300,2016,29,588694018,1428927030
300,2017,29,641212970,1522655601
300,2010,30,23933571.05030257,90436988.52658749
300,2011,30,44359207.12346844,103094633.4848473
300,2012,30,35516613.39823485,93029533.93181373
300,2013,30,33269143.01074274,98054923.65674464
300,2014,30,38383843.7734791,123994140.0137473
300,2015,30,23109857.28723945,50464076.35908429
300,2016,30,21038541.94892611,74143411.18234792
300,2017,30,20825780.31222916,65222029.41085064
300,2010,31,626982490,1918826095
300,2011,31,549659061,1769501879
300,2012,31,429657679,1791096938
300,2013,31,339237797,1472199162
300,2014,31,259509037,1377016501
300,2015,31,290797310,1205222763
300,2016,31,220787919,1001841756
300,2017,31,240484994,1149203781
300,2010,32,185699370.6337924,355549999.4647706
300,2011,32,74372663.55685934,140411748.2234518
300,2012,32,73688145.26056691,125811546.7673944
300,2013,32,74895511.72209379,145298961.6770173
300,2014,32,82661356.87923846,172038224.9196739
300,2015,32,74125325.13197806,175907069.2349196
300,2016,32,70873591.64188154,168328951.6045305
300,2017,32,77441241.92947187,177609951.3566782
300,2010,33,94984664.31590505,218609128.1489541
300,2011,33,67685125.92293879,209816404.7320619
300,2012,33,83909931.86106686,284310700.4624507
300,2013,33,68424879.81893675,247644697.9447975
300,2014,33,56604383.08838205,178407473.2268141
300,2015,33,43394487.09105787,186312606.7863351
300,2016,33,34852867.40919235,186714560.2131217
300,2017,33,39807022.44120897,222912212.4078535
300,2010,34,133766862,320775579
300,2011,34,111349748,264959590
300,2012,34,74521967,201080825
300,2013,34,63200464,201418289
300,2014,34,45772298,134530757
300,2015,34,37819173,103032302
300,2016,34,29644869,92806144
300,2017,34,32289566,105477028
300,2010,35,306471792,571356666
300,2011,35,375058195,478345193
300,2012,35,168188363,350638697
300,2013,35,166233155,382654940
300,2014,35,158544627,332479367
300,2015,35,143513228,366102935
300,2016,35,97120137,219792372
300,2017,35,105784482,226392465
300,2010,36,765384837,1764530575
300,2011,36,602345140,1545412226
300,2012,36,455097941,1104852439
300,2013,36,342158823,911892426
300,2014,36,259641709,842342950
300,2015,36,237007566,738638443
300,2016,36,269126752,793332130
300,2017,36,293136261,801107051
300,2010,37,867523024.3482567,854744736.2607446
300,2011,37,58287667.15283234,341135370.0692099
300,2012,37,0,0
300,2013,37,0,266240
300,2014,37,0,0
300,2015,37,222208,0
300,2016,37,0,110592
300,2017,37,0,114688
344,2010,15,925454898.0369681,3448159827.653898
344,2011,15,988188381.9327415,3810552986.775917
344,2012,15,1086674477.024087,3965058614.753347
344,2013,15,1169092739.269722,4217585246.520559
344,2014,15,1232983518.64827,4147687215.984181
344,2015,15,1214885074.44845,4430295459.310799
344,2016,15,1266130300.662019,4394683481.373118
344,2017,15,1268762014.910906,4424960907.843906
344,2010,16,110306033.5476299,286088589.9182984
344,2011,16,118954523.3576162,265500632.2029276
