country,subitem,year,gross_output,value_added,subitem_code
KEN,"Agriculture, forestry and fishing (A)",2017,31491430400,27430326272,A
KEN,"Agriculture, forestry and fishing (A)",2018,34747346944,30059065344,A
KEN,Manufacturing (C),2010,15883810816,4502121984,C
KEN,Manufacturing (C),2011,17799178240,4929691648,C
KEN,Manufacturing (C),2012,19160322048,5554267136,C
KEN,Manufacturing (C),2013,20176865280,5882401280,C
KEN,Manufacturing (C),2014,20704239616,6119015936,C
KEN,Manufacturing (C),2015,20138381312,5998172160,C
KEN,Manufacturing (C),2016,21003145216,6447579648,C
KEN,Manufacturing (C),2017,21713244160,6337190912,C
KEN,Manufacturing (C),2018,23762591744,6804843520,C
KEN,Mining and quarrying (B),2010,564559744,328508480,B
KEN,Mining and quarrying (B),2011,642111936,366091072,B
KEN,Mining and quarrying (B),2012,906521920,551582336,B
KEN,Mining and quarrying (B),2013,807147328,473068640,B
KEN,Mining and quarrying (B),2014,894402176,511084736,B
KEN,Mining and quarrying (B),2015,931731520,555965504,B
KEN,Mining and quarrying (B),2016,984719936,582725760,B
KEN,Mining and quarrying (B),2017,1034438592,593044480,B
KEN,Mining and quarrying (B),2018,1153470976,664109952,B
KEN,Services,2010,27007836160,15939073024,S
KEN,Services,2011,27826468864,16127863808,S
KEN,Services,2012,33080799232,19818903552,S
KEN,Services,2013,36314615808,21735299072,S
KEN,Services,2014,39986421760,24247347200,S
KEN,Services,2015,39733280768,24448208896,S
KEN,Services,2016,41676951552,25985978368,S
KEN,Services,2017,44563931136,26932815872,S
KEN,Services,2018,50601652224,30595854336,S
KGZ,"Agriculture, forestry and fishing (A)",2010,2503486464,836532544,A
KGZ,"Agriculture, forestry and fishing (A)",2011,3233820672,1026679552,A
KGZ,"Agriculture, forestry and fishing (A)",2012,3559684096,1100033536,A
KGZ,"Agriculture, forestry and fishing (A)",2013,3544642304,1073692864,A
KGZ,"Agriculture, forestry and fishing (A)",2014,3646527744,1099204864,A
KGZ,"Agriculture, forestry and fishing (A)",2015,3055070976,939002880,A
KGZ,"Agriculture, forestry and fishing (A)",2016,2823665152,874424960,A
KGZ,"Agriculture, forestry and fishing (A)",2017,3028026624,963990272,A
KGZ,"Agriculture, forestry and fishing (A)",2018,,,A
KGZ,Manufacturing (C),2010,2506582272,808343232,C
KGZ,Manufacturing (C),2011,3301719040,1132223232,C
KGZ,Manufacturing (C),2012,2481859328,797355968,C
KGZ,Manufacturing (C),2013,3260956416,1156594560,C
KGZ,Manufacturing (C),2014,2869579776,1021352384,C
KGZ,Manufacturing (C),2015,2332758272,938335808,C
KGZ,Manufacturing (C),2016,2483330048,1051550976,C
KGZ,Manufacturing (C),2017,2746302464,1154734208,C
KGZ,Manufacturing (C),2018,,,C
KGZ,Mining and quarrying (B),2010,52216656,30110350,B
KGZ,Mining and quarrying (B),2011,79648664,47000792,B
KGZ,Mining and quarrying (B),2012,129753592,57962564,B
KGZ,Mining and quarrying (B),2013,120194736,52566100,B
KGZ,Mining and quarrying (B),2014,99914160,48767980,B
KGZ,Mining and quarrying (B),2015,129854584,51560524,B
KGZ,Mining and quarrying (B),2016,156722400,43710804,B
KGZ,Mining and quarrying (B),2017,266769104,73665536,B
KGZ,Mining and quarrying (B),2018,,,B
KGZ,Services,2010,2807152896,1602125184,S
KGZ,Services,2011,3472044800,2029254016,S
KGZ,Services,2012,3839304448,2320376832,S
KGZ,Services,2013,4149947136,2429271552,S
KGZ,Services,2014,4126795008,2453046528,S
KGZ,Services,2015,3707314688,2228836608,S
KGZ,Services,2016,3653931520,2197630976,S
KGZ,Services,2017,4017057792,2473010432,S
KGZ,Services,2018,,,S
KOR,"Agriculture, forestry and fishing (A)",2010,45909045248,24477435904,A
KOR,"Agriculture, forestry and fishing (A)",2011,49617948672,27478308864,A
KOR,"Agriculture, forestry and fishing (A)",2012,50190426112,27319941120,A
KOR,"Agriculture, forestry and fishing (A)",2013,51649339392,27800276992,A
KOR,"Agriculture, forestry and fishing (A)",2014,54274318336,29972924416,A
KOR,"Agriculture, forestry and fishing (A)",2015,50960281600,28830846976,A
KOR,"Agriculture, forestry and fishing (A)",2016,48333713408,27271661568,A
KOR,"Agriculture, forestry and fishing (A)",2017,,,A
KOR,"Agriculture, forestry and fishing (A)",2018,,,A
KOR,Manufacturing (C),2010,1291229724672,304283811840,C
KOR,Manufacturing (C),2011,1550341111808,342437691392,C
KOR,Manufacturing (C),2012,1552569860096,344447549440,C
KOR,Manufacturing (C),2013,1580207964160,368685776896,C
KOR,Manufacturing (C),2014,1641442574336,387963355136,C
KOR,Manufacturing (C),2015,1466992164864,374529359872,C
KOR,Manufacturing (C),2016,1417135915008,378910441472,C
KOR,Manufacturing (C),2017,,,C
KOR,Manufacturing (C),2018,,,C
KOR,Mining and quarrying (B),2010,3384380928,1902392576,B
KOR,Mining and quarrying (B),2011,3645479424,2063533568,B
KOR,Mining and quarrying (B),2012,3457245440,2022716416,B
KOR,Mining and quarrying (B),2013,4057055488,2256939776,B
KOR,Mining and quarrying (B),2014,4345409536,2393427200,B
KOR,Mining and quarrying (B),2015,4072314624,2278293760,B
KOR,Mining and quarrying (B),2016,4191268352,2414680320,B
KOR,Mining and quarrying (B),2017,,,B
KOR,Mining and quarrying (B),2018,,,B
KOR,Services,2010,896702742528,500061536256,S
KOR,Services,2011,990134272000,546316484608,S
KOR,Services,2012,1016878333952,559153610752,S
KOR,Services,2013,1076172619776,598896738304,S
KOR,Services,2014,,,S
KOR,Services,2015,,,S
KOR,Services,2016,,,S
KOR,Services,2017,,,S
KOR,Services,2018,,,S
LKA,"Agriculture, forestry and fishing (A)",2010,6441580544,4819497472,A
LKA,"Agriculture, forestry and fishing (A)",2011,7775737344,5766434304,A
LKA,"Agriculture, forestry and fishing (A)",2012,6967583232,5097906688,A
LKA,"Agriculture, forestry and fishing (A)",2013,7749325824,5697586688,A
LKA,"Agriculture, forestry and fishing (A)",2014,8567826432,6354264064,A
LKA,"Agriculture, forestry and fishing (A)",2015,8942287872,6596855808,A
LKA,"Agriculture, forestry and fishing (A)",2016,8238393344,6119760896,A
LKA,"Agriculture, forestry and fishing (A)",2017,9154312192,6849738240,A
LKA,"Agriculture, forestry and fishing (A)",2018,9395293184,6999482880,A
LKA,Manufacturing (C),2010,24430731264,10241713152,C
LKA,Manufacturing (C),2011,28922398720,12029706240,C
LKA,Manufacturing (C),2012,26557820928,13305425920,C
LKA,Manufacturing (C),2013,29071783936,13350158336,C
LKA,Manufacturing (C),2014,30001850368,13470059520,C
LKA,Manufacturing (C),2015,40059609088,13107798016,C
LKA,Manufacturing (C),2016,38959104000,13496110080,C
LKA,Manufacturing (C),2017,38836932608,14046683136,C
LKA,Manufacturing (C),2018,39512440832,14425531392,C
LKA,Mining and quarrying (B),2010,1355164672,1104909312,B
LKA,Mining and quarrying (B),2011,1704939520,1390781056,B
LKA,Mining and quarrying (B),2012,2049765888,1671727232,B
LKA,Mining and quarrying (B),2013,2332178432,1901168640,B
LKA,Mining and quarrying (B),2014,2389160704,1948398208,B
LKA,Mining and quarrying (B),2015,2255792384,1833531904,B
LKA,Mining and quarrying (B),2016,2655883776,2154357760,B
LKA,Mining and quarrying (B),2017,2900756992,2301097216,B
LKA,Mining and quarrying (B),2018,2742531584,2205319936,B
LKA,Services,2010,37961809920,24751761408,S
LKA,Services,2011,43978731520,28348821504,S
LKA,Services,2012,47839723520,30432081920,S
LKA,Services,2013,53084942336,33770708992,S
LKA,Services,2014,58157076480,36597821440,S
LKA,Services,2015,59126038528,37463646208,S
LKA,Services,2016,59279454208,37787574272,S
LKA,Services,2017,61686988800,39812206592,S
LKA,Services,2018,63676825600,41080090624,S
LSO,"Agriculture, forestry and fishing (A)",2010,153183840,122295200,A
LSO,"Agriculture, forestry and fishing (A)",2011,170614432,143582640,A
LSO,"Agriculture, forestry and fishing (A)",2012,159972256,133909536,A
LSO,"Agriculture, forestry and fishing (A)",2013,183183216,149691680,A
LSO,"Agriculture, forestry and fishing (A)",2014,183094480,146969168,A
LSO,"Agriculture, forestry and fishing (A)",2015,150133440,124772408,A
LSO,"Agriculture, forestry and fishing (A)",2016,170557936,142151152,A
LSO,"Agriculture, forestry and fishing (A)",2017,162289456,133338856,A
LSO,"Agriculture, forestry and fishing (A)",2018,,,A
LSO,Manufacturing (C),2010,871226752,298982304,C
LSO,Manufacturing (C),2011,878418624,335626112,C
LSO,Manufacturing (C),2012,797254208,290530816,C
LSO,Manufacturing (C),2013,685541760,268204928,C
LSO,Manufacturing (C),2014,687707904,313468000,C
LSO,Manufacturing (C),2015,714974848,366073408,C
LSO,Manufacturing (C),2016,750621760,363035904,C
LSO,Manufacturing (C),2017,740494656,346163584,C
LSO,Manufacturing (C),2018,,,C
LSO,Mining and quarrying (B),2010,223188432,121992152,B
LSO,Mining and quarrying (B),2011,353862400,228189552,B
LSO,Mining and quarrying (B),2012,314230528,147496048,B
LSO,Mining and quarrying (B),2013,286899040,148127248,B
LSO,Mining and quarrying (B),2014,354391584,220239072,B
LSO,Mining and quarrying (B),2015,271348352,158947152,B
LSO,Mining and quarrying (B),2016,256111824,161470640,B
LSO,Mining and quarrying (B),2017,319376384,223713872,B
LSO,Mining and quarrying (B),2018,,,B
LSO,Services,2010,1745367168,1086354688,S
LSO,Services,2011,1915142784,1226010240,S
LSO,Services,2012,1914690176,1184039936,S
LSO,Services,2013,1750633856,1111933696,S
LSO,Services,2014,1829510784,1125408128,S
LSO,Services,2015,1707340032,1074526464,S
LSO,Services,2016,1561139328,976791232,S
LSO,Services,2017,1766770176,1123453440,S
LSO,Services,2018,,,S
LTU,"Agriculture, forestry and fishing (A)",2010,10884016128,3732356608,A
LTU,"Agriculture, forestry and fishing (A)",2011,14541285376,5092086784,A
LTU,"Agriculture, forestry and fishing (A)",2012,15174402048,5233743360,A
LTU,"Agriculture, forestry and fishing (A)",2013,4416877056,1661816576,A
LTU,"Agriculture, forestry and fishing (A)",2014,4549304320,1662787840,A
LTU,"Agriculture, forestry and fishing (A)",2015,3846223616,1428490496,A
LTU,"Agriculture, forestry and fishing (A)",2016,3720230656,1323355008,A
LTU,"Agriculture, forestry and fishing (A)",2017,4170791680,1485089408,A
LTU,"Agriculture, forestry and fishing (A)",2018,,,A
LTU,Manufacturing (C),2010,71023656960,21497280512,C
LTU,Manufacturing (C),2011,93271687168,27403118592,C
LTU,Manufacturing (C),2012,91369078784,27473913856,C
LTU,Manufacturing (C),2013,27307374592,8174185984,C
LTU,Manufacturing (C),2014,26355226624,8431137792,C
LTU,Manufacturing (C),2015,21333958656,7209477120,C
LTU,Manufacturing (C),2016,20791736320,7264962048,C
LTU,Manufacturing (C),2017,23560046592,8191138304,C
LTU,Manufacturing (C),2018,,,C
LTU,Mining and quarrying (B),2010,758563904,421570848,B
LTU,Mining and quarrying (B),2011,1014063040,573475776,B
LTU,Mining and quarrying (B),2012,928728896,526295456,B
LTU,Mining and quarrying (B),2013,310458336,169274752,B
LTU,Mining and quarrying (B),2014,315032672,170959856,B
LTU,Mining and quarrying (B),2015,212890912,109203176,B
LTU,Mining and quarrying (B),2016,214686128,110895648,B
LTU,Mining and quarrying (B),2017,252382880,131729680,B
LTU,Mining and quarrying (B),2018,,,B
LTU,Services,2010,115388825600,72935333888,S
LTU,Services,2011,128057319424,81428856832,S
LTU,Services,2012,124453502976,79080161280,S
LTU,Services,2013,31139420160,19974430720,S
LTU,Services,2014,33155893248,20832274432,S
LTU,Services,2015,29368457216,18136502272,S
LTU,Services,2016,30782011392,19240552448,S
LTU,Services,2017,32669274112,21196441600,S
LTU,Services,2018,,,S
LUX,"Agriculture, forestry and fishing (A)",2010,345300000,99329000,A
LUX,"Agriculture, forestry and fishing (A)",2011,370703008,108926000,A
LUX,"Agriculture, forestry and fishing (A)",2012,452958016,158512000,A
LUX,"Agriculture, forestry and fishing (A)",2013,468936000,128750000,A
LUX,"Agriculture, forestry and fishing (A)",2014,480976000,145071008,A
LUX,"Agriculture, forestry and fishing (A)",2015,426198016,118521000,A
LUX,"Agriculture, forestry and fishing (A)",2016,430012992,119435000,A
LUX,"Agriculture, forestry and fishing (A)",2017,453983008,146452992,A
LUX,"Agriculture, forestry and fishing (A)",2018,,,A
LUX,Manufacturing (C),2010,9339317248,2105971968,C
LUX,Manufacturing (C),2011,9587150848,2133220992,C
LUX,Manufacturing (C),2012,8780002304,2102707968,C
LUX,Manufacturing (C),2013,8780864512,2271742976,C
LUX,Manufacturing (C),2014,11840618496,1969330944,C
LUX,Manufacturing (C),2015,12439855104,2422161920,C
LUX,Manufacturing (C),2016,12271383552,2854428928,C
LUX,Manufacturing (C),2017,12822099968,2725609984,C
LUX,Manufacturing (C),2018,,,C
LUX,Mining and quarrying (B),2010,66897000,30276000,B
LUX,Mining and quarrying (B),2011,73909000,33088000,B
LUX,Mining and quarrying (B),2012,71822000,29769000,B
LUX,Mining and quarrying (B),2013,70984000,28898000,B
LUX,Mining and quarrying (B),2014,69606000,28089000,B
LUX,Mining and quarrying (B),2015,72147000,25469000,B
LUX,Mining and quarrying (B),2016,67648000,24776000,B
LUX,Mining and quarrying (B),2017,67199000,24433000,B
LUX,Mining and quarrying (B),2018,,,B
LUX,Services,2010,90191945728,27541129216,S
LUX,Services,2011,95414288384,28830078976,S
LUX,Services,2012,102029025280,29820862464,S
LUX,Services,2013,112431095808,31030515712,S
LUX,Services,2014,131834462208,33571516416,S
LUX,Services,2015,150835314688,36056223744,S
LUX,Services,2016,153135235072,36578557952,S
LUX,Services,2017,162249506816,38069260288,S
LUX,Services,2018,,,S
LVA,"Agriculture, forestry and fishing (A)",2010,3004339200,1086292224,A
LVA,"Agriculture, forestry and fishing (A)",2011,3582196992,1293265664,A
LVA,"Agriculture, forestry and fishing (A)",2012,3592783104,1268600320,A
LVA,"Agriculture, forestry and fishing (A)",2013,3772253696,1352024192,A
LVA,"Agriculture, forestry and fishing (A)",2014,3267417088,1048496640,A
LVA,"Agriculture, forestry and fishing (A)",2015,2772452864,982917440,A
LVA,"Agriculture, forestry and fishing (A)",2016,2662514688,888390464,A
LVA,"Agriculture, forestry and fishing (A)",2017,2934993152,974995072,A
LVA,"Agriculture, forestry and fishing (A)",2018,,,A
LVA,Manufacturing (C),2010,9374804992,2879854336,C
LVA,Manufacturing (C),2011,11645237248,3577325056,C
LVA,Manufacturing (C),2012,11963053056,3678606848,C
LVA,Manufacturing (C),2013,12615527424,3880362496,C
LVA,Manufacturing (C),2014,10860471296,3410722304,C
LVA,Manufacturing (C),2015,8951673856,2838144000,C
LVA,Manufacturing (C),2016,8921121792,2869532160,C
LVA,Manufacturing (C),2017,10152071168,3265379584,C
LVA,Manufacturing (C),2018,,,C
LVA,Mining and quarrying (B),2010,250693024,120507640,B
LVA,Mining and quarrying (B),2011,309014080,148521632,B
LVA,Mining and quarrying (B),2012,309248640,148521568,B
LVA,Mining and quarrying (B),2013,362272096,164952256,B
LVA,Mining and quarrying (B),2014,314259520,126713728,B
LVA,Mining and quarrying (B),2015,262356528,116761808,B
LVA,Mining and quarrying (B),2016,257597376,114811312,B
LVA,Mining and quarrying (B),2017,312147840,139049072,B
LVA,Mining and quarrying (B),2018,,,B
LVA,Services,2010,65760366592,32274008064,S
LVA,Services,2011,77011484672,37852057600,S
LVA,Services,2012,76183994368,37452918784,S
LVA,Services,2013,60906356736,30663446528,S
LVA,Services,2014,30238787584,16391526400,S
LVA,Services,2015,25527187456,13922004992,S
LVA,Services,2016,25958359040,14520564736,S
LVA,Services,2017,28523429888,15807495168,S
LVA,Services,2018,,,S
MDA,"Agriculture, forestry and fishing (A)",2010,1627988736,699915328,A
MDA,"Agriculture, forestry and fishing (A)",2011,1954124800,859997056,A
MDA,"Agriculture, forestry and fishing (A)",2012,1679604992,817091968,A
MDA,"Agriculture, forestry and fishing (A)",2013,1933436288,983821376,A
MDA,"Agriculture, forestry and fishing (A)",2014,1981024384,1041594432,A
MDA,"Agriculture, forestry and fishing (A)",2015,1471399424,797172352,A
MDA,"Agriculture, forestry and fishing (A)",2016,1552779648,822949568,A
MDA,"Agriculture, forestry and fishing (A)",2017,,,A
MDA,"Agriculture, forestry and fishing (A)",2018,,,A
MDA,Manufacturing (C),2010,2488231680,592407296,C
MDA,Manufacturing (C),2011,3140491264,752969984,C
MDA,Manufacturing (C),2012,3169866240,784662016,C
MDA,Manufacturing (C),2013,3508066048,897517440,C
MDA,Manufacturing (C),2014,3615103232,928644416,C
MDA,Manufacturing (C),2015,2940400128,774709824,C
MDA,Manufacturing (C),2016,2997487872,802998848,C
MDA,Manufacturing (C),2017,,,C
MDA,Manufacturing (C),2018,,,C
MDA,Mining and quarrying (B),2010,46534068,21831782,B
MDA,Mining and quarrying (B),2011,62851492,29714814,B
MDA,Mining and quarrying (B),2012,63324528,30132284,B
MDA,Mining and quarrying (B),2013,76625232,36610704,B
MDA,Mining and quarrying (B),2014,73030880,35053528,B
MDA,Mining and quarrying (B),2015,53315000,25737420,B
MDA,Mining and quarrying (B),2016,50265892,24371772,B
MDA,Mining and quarrying (B),2017,,,B
MDA,Mining and quarrying (B),2018,,,B
MDA,Services,2010,5015455744,2515111936,S
MDA,Services,2011,5556489216,2923597824,S
MDA,Services,2012,5811696640,3103587328,S
MDA,Services,2013,6084384256,3254198016,S
MDA,Services,2014,6051410432,3245477120,S
MDA,Services,2015,5142891520,2802916864,S
MDA,Services,2016,5225876480,2840590592,S
MDA,Services,2017,,,S
MDA,Services,2018,,,S
MEX,"Agriculture, forestry and fishing (A)",2010,53670690816,34052235264,A
MEX,"Agriculture, forestry and fishing (A)",2011,57523482624,36458893312,A
MEX,"Agriculture, forestry and fishing (A)",2012,60008542208,38121816064,A
MEX,"Agriculture, forestry and fishing (A)",2013,63475675136,40002035712,A
MEX,"Agriculture, forestry and fishing (A)",2014,65853943808,41209552896,A
MEX,"Agriculture, forestry and fishing (A)",2015,59602931712,37416706048,A
MEX,"Agriculture, forestry and fishing (A)",2016,56677658624,36102447104,A
MEX,"Agriculture, forestry and fishing (A)",2017,60877361152,39159603200,A
MEX,"Agriculture, forestry and fishing (A)",2018,,,A
MEX,Manufacturing (C),2010,629109161984,165615960064,C
MEX,Manufacturing (C),2011,705185644544,182313713664,C
MEX,Manufacturing (C),2012,732516974592,197430050816,C
MEX,Manufacturing (C),2013,757601075200,202975215616,C
MEX,Manufacturing (C),2014,776614248448,210283593728,C
MEX,Manufacturing (C),2015,703288836096,201697525760,C
MEX,Manufacturing (C),2016,656764960768,183872700416,C
MEX,Manufacturing (C),2017,725077852160,199618969600,C
MEX,Manufacturing (C),2018,,,C
MEX,Mining and quarrying (B),2010,92878159872,76104663040,B
MEX,Mining and quarrying (B),2011,122520117248,103058169856,B
MEX,Mining and quarrying (B),2012,118388211712,98118467584,B
MEX,Mining and quarrying (B),2013,115064356864,90322591744,B
MEX,Mining and quarrying (B),2014,109656014848,86582673408,B
MEX,Mining and quarrying (B),2015,64248041472,46243835904,B
MEX,Mining and quarrying (B),2016,55419068416,39210176512,B
MEX,Mining and quarrying (B),2017,69394210816,47650230272,B
MEX,Mining and quarrying (B),2018,,,B
MEX,Services,2010,625575329792,464142958592,S
MEX,Services,2011,682997186560,503427268608,S
MEX,Services,2012,694151282688,509156851712,S
MEX,Services,2013,751696609280,554135584768,S
MEX,Services,2014,762385596416,561005723648,S
MEX,Services,2015,679069155328,496950476800,S
MEX,Services,2016,617874456576,448680820736,S
MEX,Services,2017,654502461440,473908150272,S
MEX,Services,2018,,,S
MKD,"Agriculture, forestry and fishing (A)",2010,1794671232,952084032,A
MKD,"Agriculture, forestry and fishing (A)",2011,1933651584,981329216,A
MKD,"Agriculture, forestry and fishing (A)",2012,1696169856,887299584,A
MKD,"Agriculture, forestry and fishing (A)",2013,1977871104,1084742528,A
MKD,"Agriculture, forestry and fishing (A)",2014,2075666560,1156423808,A
MKD,"Agriculture, forestry and fishing (A)",2015,1753873408,978967680,A
MKD,"Agriculture, forestry and fishing (A)",2016,1773855104,978957696,A
MKD,"Agriculture, forestry and fishing (A)",2017,,,A
MKD,"Agriculture, forestry and fishing (A)",2018,,,A
MKD,Manufacturing (C),2010,4791935488,928076480,C
MKD,Manufacturing (C),2011,5726752768,1197445504,C
MKD,Manufacturing (C),2012,4892749312,997781376,C
MKD,Manufacturing (C),2013,4696807936,1072478400,C
MKD,Manufacturing (C),2014,5316004864,1244327552,C
MKD,Manufacturing (C),2015,4937548288,1183623680,C
MKD,Manufacturing (C),2016,5337283072,1311533056,C
MKD,Manufacturing (C),2017,,,C
MKD,Manufacturing (C),2018,,,C
MKD,Mining and quarrying (B),2010,242828960,132966496,B
MKD,Mining and quarrying (B),2011,270761408,136805056,B
MKD,Mining and quarrying (B),2012,252995120,138023920,B
MKD,Mining and quarrying (B),2013,273130880,148204544,B
MKD,Mining and quarrying (B),2014,275383072,142816752,B
MKD,Mining and quarrying (B),2015,240127872,128328688,B
MKD,Mining and quarrying (B),2016,210705840,109004344,B
MKD,Mining and quarrying (B),2017,,,B
MKD,Mining and quarrying (B),2018,,,B
MKD,Services,2010,6900296704,4145947648,S
MKD,Services,2011,7555681280,4460735488,S
MKD,Services,2012,7184280064,4304884736,S
MKD,Services,2013,7627015680,4460965376,S
MKD,Services,2014,7928073728,4590076928,S
MKD,Services,2015,6920980480,4075295744,S
MKD,Services,2016,7221488640,4270530048,S
MKD,Services,2017,,,S
MKD,Services,2018,,,S
MLT,"Agriculture, forestry and fishing (A)",2010,290199360,127401368,A
MLT,"Agriculture, forestry and fishing (A)",2011,298852800,129869424,A
MLT,"Agriculture, forestry and fishing (A)",2012,339441152,122311880,A
MLT,"Agriculture, forestry and fishing (A)",2013,355138752,121124368,A
MLT,"Agriculture, forestry and fishing (A)",2014,350458496,128997424,A
MLT,"Agriculture, forestry and fishing (A)",2015,326640576,115611240,A
MLT,"Agriculture, forestry and fishing (A)",2016,387858848,139469792,A
MLT,"Agriculture, forestry and fishing (A)",2017,419111712,101332400,A
MLT,"Agriculture, forestry and fishing (A)",2018,391250240,132148808,A
MLT,Manufacturing (C),2010,3288970496,993889792,C
MLT,Manufacturing (C),2011,3579552256,1092963328,C
MLT,Manufacturing (C),2012,3450813952,1019608256,C
MLT,Manufacturing (C),2013,3446599168,973510528,C
MLT,Manufacturing (C),2014,3212580608,981629184,C
MLT,Manufacturing (C),2015,2788538624,801734016,C
MLT,Manufacturing (C),2016,2741466880,797634368,C
MLT,Manufacturing (C),2017,2877410816,923175488,C
MLT,Manufacturing (C),2018,3141220864,1045380928,C
MLT,Services,2010,16226109440,5163401216,S
MLT,Services,2011,18408189952,5582714880,S
MLT,Services,2012,18173335552,5602834944,S
MLT,Services,2013,20087252992,6256365568,S
MLT,Services,2014,22123921408,7132189184,S
MLT,Services,2015,21443776512,6926355968,S
MLT,Services,2016,23138148352,7515761152,S
MLT,Services,2017,25463803904,8478369792,S
MLT,Services,2018,28805369856,9614741504,S
MNE,"Agriculture, forestry and fishing (A)",2010,511410784,317791776,A
MNE,"Agriculture, forestry and fishing (A)",2011,591280256,366388640,A
MNE,"Agriculture, forestry and fishing (A)",2012,506779168,304638336,A
MNE,"Agriculture, forestry and fishing (A)",2013,580203456,358707072,A
MNE,"Agriculture, forestry and fishing (A)",2014,598437888,371599552,A
MNE,"Agriculture, forestry and fishing (A)",2015,536413472,326727744,A
MNE,"Agriculture, forestry and fishing (A)",2016,,,A
MNE,"Agriculture, forestry and fishing (A)",2017,,,A
MNE,"Agriculture, forestry and fishing (A)",2018,,,A
MNE,Manufacturing (C),2010,723047040,191395232,C
MNE,Manufacturing (C),2011,776468928,225945392,C
MNE,Manufacturing (C),2012,646439872,174050000,C
MNE,Manufacturing (C),2013,634592320,181882176,C
MNE,Manufacturing (C),2014,634525056,178005216,C
MNE,Manufacturing (C),2015,580089600,165718976,C
MNE,Manufacturing (C),2016,,,C
MNE,Manufacturing (C),2017,,,C
MNE,Manufacturing (C),2018,,,C
MNE,Mining and quarrying (B),2010,88113696,49933452,B
MNE,Mining and quarrying (B),2011,97019104,49899132,B
MNE,Mining and quarrying (B),2012,84775080,44457260,B
MNE,Mining and quarrying (B),2013,86319472,47887412,B
MNE,Mining and quarrying (B),2014,87650664,52748280,B
MNE,Mining and quarrying (B),2015,77923032,46049564,B
MNE,Mining and quarrying (B),2016,,,B
MNE,Mining and quarrying (B),2017,,,B
MNE,Mining and quarrying (B),2018,,,B
MNE,Services,2010,6686479872,3902598912,S
MNE,Services,2011,7441053184,4385035776,S
MNE,Services,2012,6976855552,4001394432,S
MNE,Services,2013,7380373504,4164334592,S
MNE,Services,2014,3790110720,2158408704,S
MNE,Services,2015,3372126464,1928860160,S
MNE,Services,2016,,,S
MNE,Services,2017,,,S
MNE,Services,2018,,,S
MNG,"Agriculture, forestry and fishing (A)",2010,1309547520,885853440,A
MNG,"Agriculture, forestry and fishing (A)",2011,1618549376,1078706304,A
MNG,"Agriculture, forestry and fishing (A)",2012,2102104192,1457942656,A
MNG,"Agriculture, forestry and fishing (A)",2013,2287477504,1687770624,A
MNG,"Agriculture, forestry and fishing (A)",2014,2298405376,1631166080,A
MNG,"Agriculture, forestry and fishing (A)",2015,2226452480,1569296896,A
MNG,"Agriculture, forestry and fishing (A)",2016,2004722944,1307658752,A
MNG,"Agriculture, forestry and fishing (A)",2017,1775857920,1182894592,A
MNG,"Agriculture, forestry and fishing (A)",2018,2180667648,1419203328,A
MNG,Manufacturing (C),2010,1680922624,489892064,C
MNG,Manufacturing (C),2011,2452904960,735967040,C
MNG,Manufacturing (C),2012,2967729408,919776384,C
MNG,Manufacturing (C),2013,2894665216,1097368448,C
MNG,Manufacturing (C),2014,2935043840,1073155008,C
MNG,Manufacturing (C),2015,2700180224,897432768,C
MNG,Manufacturing (C),2016,2434290688,819355968,C
MNG,Manufacturing (C),2017,2862359040,1034133184,C
MNG,Manufacturing (C),2018,3549035520,1197107584,C
MNG,Mining and quarrying (B),2010,3036046592,1549049728,B
MNG,Mining and quarrying (B),2011,4493274112,2004115584,B
MNG,Mining and quarrying (B),2012,4262747136,2020322944,B
MNG,Mining and quarrying (B),2013,4002657536,1869787136,B
MNG,Mining and quarrying (B),2014,5099891200,2013835776,B
MNG,Mining and quarrying (B),2015,4138721024,2007786368,B
MNG,Mining and quarrying (B),2016,4070199296,2250768896,B
MNG,Mining and quarrying (B),2017,4994832896,2678912000,B
MNG,Mining and quarrying (B),2018,5876727808,3071358464,B
MNG,Services,2010,8245117952,4353246720,S
MNG,Services,2011,11554308096,6066777088,S
MNG,Services,2012,13589809152,7675370496,S
MNG,Services,2013,7661201408,4138599936,S
MNG,Services,2014,7163058688,4202894848,S
MNG,Services,2015,7039572480,4220880384,S
MNG,Services,2016,6618963456,3922205440,S
MNG,Services,2017,6534920192,3657188352,S
MNG,Services,2018,7119923200,3949558784,S
MOZ,"Agriculture, forestry and fishing (A)",2010,3303365376,2776565248,A
MOZ,"Agriculture, forestry and fishing (A)",2011,4107767552,3452956672,A
MOZ,"Agriculture, forestry and fishing (A)",2012,4546472960,3851813632,A
MOZ,"Agriculture, forestry and fishing (A)",2013,4560437248,3857575936,A
MOZ,"Agriculture, forestry and fishing (A)",2014,4603586048,3894033152,A
MOZ,"Agriculture, forestry and fishing (A)",2015,3751119872,3111762176,A
MOZ,"Agriculture, forestry and fishing (A)",2016,2903960064,2276072192,A
MOZ,"Agriculture, forestry and fishing (A)",2017,,,A
MOZ,"Agriculture, forestry and fishing (A)",2018,,,A
MOZ,Manufacturing (C),2010,3166635776,1063143296,C
MOZ,Manufacturing (C),2011,3968869376,1351999872,C
MOZ,Manufacturing (C),2012,3838384896,1389106688,C
MOZ,Manufacturing (C),2013,3761052928,1381587712,C
MOZ,Manufacturing (C),2014,4324252672,1525246976,C
